algorithm,n_rounds,opponent_type,reward_sum,agent_final_reward
SOAleqgAATr,40.csv,cfr,-76.0,-42.0
SOAleqgAATr,40.csv,cfr,-76.0,-42.0
SOAleqgAATr,40.csv,cfr,-76.0,-42.0
SOAleqgAATr,40.csv,cfr,-76.0,-42.0
SOAleqgAATr,50.csv,bbl,-96.0,-52.0
SOAleqgAATr,50.csv,bbl,-96.0,-52.0
SOAleqgAATr,50.csv,bbl,-92.0,-46.0
SOAleqgAATr,50.csv,bbl,-92.0,-46.0
SOAleqgAATr,50.csv,bbl,-92.0,-46.0
RawO,40.csv,bullypunish,-80.0,-40.0
RawO,40.csv,bullypunish,-80.0,-40.0
RawO,40.csv,bullypunish,-80.0,-40.0
RawO,40.csv,bullypunish,-80.0,-40.0
RawO,40.csv,bullypunish,-80.0,-40.0
SOAleqgAATr,20.csv,roundnum,40.0,100.0
SOAleqgAATr,20.csv,roundnum,40.0,100.0
SOAleqgAATr,20.csv,roundnum,40.0,100.0
SOAleqgAATr,20.csv,roundnum,40.0,100.0
SOAleqgAATr,20.csv,roundnum,40.0,100.0
AleqgAATr,10.csv,bullied,44.0,38.0
AleqgAATr,10.csv,bullied,44.0,38.0
AleqgAATr,10.csv,bullied,44.0,38.0
AleqgAATr,10.csv,bullied,44.0,38.0
AleqgAATr,10.csv,bullied,44.0,38.0
RawO,40.csv,cooppunish,44.0,66.0
RawO,40.csv,cooppunish,44.0,66.0
RawO,40.csv,cooppunish,44.0,66.0
RawO,40.csv,cooppunish,44.0,66.0
RawO,40.csv,cooppunish,44.0,66.0
RDQN,60.csv,selfplay,-120.0,-60.0
RDQN,60.csv,selfplay,-120.0,-60.0
RDQN,60.csv,selfplay,-120.0,-60.0
RDQN,60.csv,selfplay,-120.0,-60.0
RDQN,60.csv,selfplay,-120.0,-60.0
RawO,10.csv,coopgreedy,24.0,40.0
RawO,10.csv,coopgreedy,28.0,46.0
RawO,10.csv,coopgreedy,24.0,40.0
RawO,10.csv,coopgreedy,24.0,40.0
RawO,10.csv,coopgreedy,24.0,40.0
QAlegAATr,40.csv,roundnum,72.0,76.0
QAlegAATr,40.csv,roundnum,72.0,76.0
QAlegAATr,40.csv,roundnum,72.0,76.0
QAlegAATr,40.csv,roundnum,72.0,76.0
QAlegAATr,40.csv,roundnum,72.0,76.0
QAlegAATr,20.csv,eee,36.0,-58.0
QAlegAATr,20.csv,eee,36.0,-2.0
QAlegAATr,20.csv,eee,36.0,-58.0
QAlegAATr,20.csv,eee,36.0,-58.0
QAlegAATr,20.csv,eee,36.0,-58.0
DQN,60.csv,roundnum,-24.0,84.0
DQN,60.csv,roundnum,-24.0,84.0
DQN,60.csv,roundnum,-24.0,84.0
DQN,60.csv,roundnum,-24.0,84.0
DQN,60.csv,roundnum,-24.0,84.0
RawO,50.csv,greedyneg,104.0,240.0
RawO,50.csv,greedyneg,104.0,240.0
RawO,50.csv,greedyneg,104.0,240.0
RawO,50.csv,greedyneg,104.0,240.0
RawO,50.csv,greedyneg,104.0,240.0
RAlegAATr,10.csv,roundnum2,-20.0,-10.0
RAlegAATr,10.csv,roundnum2,-20.0,-10.0
RAlegAATr,10.csv,roundnum2,-20.0,-10.0
RAlegAATr,10.csv,roundnum2,-20.0,-10.0
RAlegAATr,10.csv,roundnum2,-20.0,-10.0
MADQN,20.csv,eee,16.0,56.0
MADQN,20.csv,eee,-36.0,-22.0
MADQN,20.csv,eee,-32.0,-16.0
MADQN,20.csv,eee,-32.0,-16.0
MADQN,20.csv,eee,-8.0,20.0
SMAlegAATr,20.csv,roundnum,68.0,86.0
SMAlegAATr,20.csv,roundnum,68.0,86.0
SMAlegAATr,20.csv,roundnum,68.0,86.0
SMAlegAATr,20.csv,roundnum,68.0,86.0
SMAlegAATr,20.csv,roundnum,68.0,86.0
AlegAATr,20.csv,selfplay,96.0,48.0
AlegAATr,20.csv,selfplay,96.0,48.0
AlegAATr,20.csv,selfplay,96.0,48.0
AlegAATr,20.csv,selfplay,96.0,48.0
AlegAATr,20.csv,selfplay,96.0,48.0
RAlegAATr,10.csv,spp,-20.0,-10.0
RAlegAATr,10.csv,spp,-20.0,-10.0
RAlegAATr,10.csv,spp,-20.0,-10.0
RAlegAATr,10.csv,spp,-20.0,-10.0
RAlegAATr,10.csv,spp,-20.0,-10.0
RawO,40.csv,roundnum,56.0,84.0
RawO,40.csv,roundnum,56.0,84.0
RawO,40.csv,roundnum,56.0,84.0
RawO,40.csv,roundnum,56.0,84.0
RawO,40.csv,roundnum,56.0,84.0
RawO,60.csv,spp,-120.0,-60.0
RawO,60.csv,spp,-120.0,-60.0
RawO,60.csv,spp,-120.0,-60.0
RawO,60.csv,spp,-120.0,-60.0
RawO,60.csv,spp,84.0,86.0
RawO,40.csv,roundnum2,-16.0,-8.0
RawO,40.csv,roundnum2,-4.0,-22.0
RawO,40.csv,roundnum2,-4.0,-6.0
RawO,40.csv,roundnum2,16.0,-16.0
RawO,40.csv,roundnum2,4.0,-34.0
RAlegAATr,20.csv,minimax,-40.0,-20.0
RAlegAATr,20.csv,minimax,-40.0,-20.0
RAlegAATr,20.csv,minimax,-40.0,-20.0
RAlegAATr,20.csv,minimax,-40.0,-20.0
RAlegAATr,20.csv,minimax,-40.0,-20.0
DQN,40.csv,spp,-80.0,-40.0
DQN,40.csv,spp,-80.0,-40.0
DQN,40.csv,spp,-80.0,-40.0
DQN,40.csv,spp,80.0,200.0
DQN,40.csv,spp,-80.0,-40.0
AlegAATr,10.csv,bbl,12.0,-26.0
AlegAATr,10.csv,bbl,12.0,-26.0
AlegAATr,10.csv,bbl,20.0,-22.0
AlegAATr,10.csv,bbl,20.0,-22.0
AlegAATr,10.csv,bbl,20.0,-22.0
SMAlegAATr,50.csv,random,96.0,92.0
SMAlegAATr,50.csv,random,64.0,76.0
SMAlegAATr,50.csv,random,96.0,76.0
SMAlegAATr,50.csv,random,60.0,38.0
SMAlegAATr,50.csv,random,48.0,68.0
RDQN,20.csv,spp,40.0,100.0
RDQN,20.csv,spp,0.0,40.0
RDQN,20.csv,spp,-40.0,-20.0
RDQN,20.csv,spp,40.0,100.0
RDQN,20.csv,spp,-40.0,-20.0
AleqgAATr,10.csv,roundnum2,0.0,-20.0
AleqgAATr,10.csv,roundnum2,0.0,-20.0
AleqgAATr,10.csv,roundnum2,0.0,-20.0
AleqgAATr,10.csv,roundnum2,0.0,-20.0
AleqgAATr,10.csv,roundnum2,0.0,-20.0
AlegAATr,20.csv,minimax,32.0,-56.0
AlegAATr,20.csv,minimax,32.0,-56.0
AlegAATr,20.csv,minimax,32.0,-56.0
AlegAATr,20.csv,minimax,32.0,-56.0
AlegAATr,20.csv,minimax,32.0,-56.0
AleqgAATr,30.csv,spp,68.0,34.0
AleqgAATr,30.csv,spp,124.0,118.0
AleqgAATr,30.csv,spp,68.0,34.0
AleqgAATr,30.csv,spp,0.0,-60.0
AleqgAATr,30.csv,spp,0.0,-60.0
SMAlegAATr,40.csv,bbl,80.0,-120.0
SMAlegAATr,40.csv,bbl,80.0,-120.0
SMAlegAATr,40.csv,bbl,-12.0,-66.0
SMAlegAATr,40.csv,bbl,80.0,-120.0
SMAlegAATr,40.csv,bbl,80.0,-120.0
AlegAATr,50.csv,coop,200.0,200.0
AlegAATr,50.csv,coop,200.0,200.0
AlegAATr,50.csv,coop,200.0,200.0
AlegAATr,50.csv,coop,200.0,200.0
AlegAATr,50.csv,coop,200.0,200.0
RawO,60.csv,eee,36.0,78.0
RawO,60.csv,eee,20.0,62.0
RawO,60.csv,eee,36.0,70.0
RawO,60.csv,eee,28.0,90.0
RawO,60.csv,eee,48.0,104.0
RAlegAATr,50.csv,cooppunish,0.0,100.0
RAlegAATr,50.csv,cooppunish,0.0,100.0
RAlegAATr,50.csv,cooppunish,0.0,100.0
RAlegAATr,50.csv,cooppunish,0.0,100.0
RAlegAATr,50.csv,cooppunish,0.0,100.0
DQN,40.csv,eee,-12.0,62.0
DQN,40.csv,eee,-16.0,56.0
DQN,40.csv,eee,-24.0,44.0
DQN,40.csv,eee,-48.0,8.0
DQN,40.csv,eee,-24.0,44.0
RAlegAATr,10.csv,eee,-20.0,-10.0
RAlegAATr,10.csv,eee,-4.0,14.0
RAlegAATr,10.csv,eee,-4.0,14.0
RAlegAATr,10.csv,eee,0.0,20.0
RAlegAATr,10.csv,eee,-8.0,8.0
RDQN,40.csv,bullypunish,-80.0,-40.0
RDQN,40.csv,bullypunish,-80.0,-40.0
RDQN,40.csv,bullypunish,-80.0,-40.0
RDQN,40.csv,bullypunish,-80.0,-40.0
RDQN,40.csv,bullypunish,-80.0,-40.0
DQN,40.csv,greedyneg,76.0,194.0
DQN,40.csv,greedyneg,76.0,194.0
DQN,40.csv,greedyneg,76.0,194.0
DQN,40.csv,greedyneg,76.0,194.0
DQN,40.csv,greedyneg,76.0,194.0
RDQN,50.csv,bullied,100.0,250.0
RDQN,50.csv,bullied,100.0,250.0
RDQN,50.csv,bullied,100.0,250.0
RDQN,50.csv,bullied,100.0,250.0
RDQN,50.csv,bullied,100.0,250.0
QAlegAATr,60.csv,bullied,120.0,300.0
QAlegAATr,60.csv,bullied,120.0,300.0
QAlegAATr,60.csv,bullied,120.0,300.0
QAlegAATr,60.csv,bullied,120.0,300.0
QAlegAATr,60.csv,bullied,120.0,300.0
SMAlegAATr,50.csv,cfr,100.0,-150.0
SMAlegAATr,50.csv,cfr,100.0,-150.0
SMAlegAATr,50.csv,cfr,100.0,-150.0
SMAlegAATr,50.csv,cfr,100.0,-150.0
SMAlegAATr,50.csv,cfr,100.0,-150.0
QAlegAATr,60.csv,cooppunish,224.0,16.0
QAlegAATr,60.csv,cooppunish,224.0,16.0
QAlegAATr,60.csv,cooppunish,224.0,16.0
QAlegAATr,60.csv,cooppunish,224.0,16.0
QAlegAATr,60.csv,cooppunish,224.0,16.0
MADQN,20.csv,spp,44.0,98.0
MADQN,20.csv,spp,8.0,44.0
MADQN,20.csv,spp,-36.0,-22.0
MADQN,20.csv,spp,44.0,98.0
MADQN,20.csv,spp,-36.0,-22.0
DQN,40.csv,cooppunish,0.0,80.0
DQN,40.csv,cooppunish,0.0,80.0
DQN,40.csv,cooppunish,0.0,80.0
DQN,40.csv,cooppunish,0.0,80.0
DQN,40.csv,cooppunish,0.0,80.0
DQN,20.csv,random,8.0,52.0
DQN,20.csv,random,-20.0,10.0
DQN,20.csv,random,-4.0,34.0
DQN,20.csv,random,-16.0,16.0
DQN,20.csv,random,16.0,64.0
DQN,50.csv,roundnum2,-56.0,16.0
DQN,50.csv,roundnum2,-36.0,46.0
DQN,50.csv,roundnum2,-40.0,40.0
DQN,50.csv,roundnum2,-52.0,22.0
DQN,50.csv,roundnum2,-48.0,28.0
QAlegAATr,30.csv,coop,60.0,150.0
QAlegAATr,30.csv,coop,60.0,150.0
QAlegAATr,30.csv,coop,60.0,150.0
QAlegAATr,30.csv,coop,60.0,150.0
QAlegAATr,30.csv,coop,60.0,150.0
SMAlegAATr,20.csv,coopgreedy,64.0,40.0
SMAlegAATr,20.csv,coopgreedy,52.0,62.0
SMAlegAATr,20.csv,coopgreedy,80.0,48.0
SMAlegAATr,20.csv,coopgreedy,36.0,38.0
SMAlegAATr,20.csv,coopgreedy,48.0,72.0
QAlegAATr,20.csv,spp,40.0,100.0
QAlegAATr,20.csv,spp,36.0,-58.0
QAlegAATr,20.csv,spp,40.0,100.0
QAlegAATr,20.csv,spp,40.0,100.0
QAlegAATr,20.csv,spp,40.0,100.0
RawO,60.csv,selfplay,-120.0,-60.0
RawO,60.csv,selfplay,-120.0,-60.0
RawO,60.csv,selfplay,-120.0,-60.0
RawO,60.csv,selfplay,-120.0,-60.0
RawO,60.csv,selfplay,-120.0,-60.0
AleqgAATr,30.csv,eee,68.0,34.0
AleqgAATr,30.csv,eee,0.0,-60.0
AleqgAATr,30.csv,eee,0.0,-60.0
AleqgAATr,30.csv,eee,124.0,118.0
AleqgAATr,30.csv,eee,0.0,-60.0
RawO,30.csv,minimax,-60.0,-30.0
RawO,30.csv,minimax,-60.0,-30.0
RawO,30.csv,minimax,-60.0,-30.0
RawO,30.csv,minimax,-60.0,-30.0
RawO,30.csv,minimax,-60.0,-30.0
AleqgAATr,40.csv,coopgreedy,136.0,116.0
AleqgAATr,40.csv,coopgreedy,108.0,82.0
AleqgAATr,40.csv,coopgreedy,120.0,92.0
AleqgAATr,40.csv,coopgreedy,112.0,80.0
AleqgAATr,40.csv,coopgreedy,132.0,118.0
QAlegAATr,40.csv,roundnum2,92.0,-38.0
QAlegAATr,40.csv,roundnum2,88.0,-60.0
QAlegAATr,40.csv,roundnum2,88.0,-60.0
QAlegAATr,40.csv,roundnum2,100.0,-58.0
QAlegAATr,40.csv,roundnum2,88.0,-44.0
RawO,60.csv,coop,128.0,296.0
RawO,60.csv,coop,128.0,296.0
RawO,60.csv,coop,128.0,296.0
RawO,60.csv,coop,128.0,296.0
RawO,60.csv,coop,128.0,296.0
SOAleqgAATr,20.csv,bullied,40.0,100.0
SOAleqgAATr,20.csv,bullied,40.0,100.0
SOAleqgAATr,20.csv,bullied,40.0,100.0
SOAleqgAATr,20.csv,bullied,40.0,100.0
SOAleqgAATr,20.csv,bullied,40.0,100.0
RDQN,20.csv,eee,-20.0,10.0
RDQN,20.csv,eee,-4.0,34.0
RDQN,20.csv,eee,4.0,46.0
RDQN,20.csv,eee,8.0,52.0
RDQN,20.csv,eee,8.0,52.0
QAlegAATr,50.csv,greedyneg,96.0,-140.0
QAlegAATr,50.csv,greedyneg,96.0,-140.0
QAlegAATr,50.csv,greedyneg,96.0,-140.0
QAlegAATr,50.csv,greedyneg,96.0,-140.0
QAlegAATr,50.csv,greedyneg,96.0,-140.0
SMAlegAATr,40.csv,minimax,80.0,-120.0
SMAlegAATr,40.csv,minimax,80.0,-120.0
SMAlegAATr,40.csv,minimax,80.0,-120.0
SMAlegAATr,40.csv,minimax,80.0,-120.0
SMAlegAATr,40.csv,minimax,80.0,-120.0
QAlegAATr,60.csv,selfplay,200.0,100.0
QAlegAATr,60.csv,selfplay,200.0,100.0
QAlegAATr,60.csv,selfplay,200.0,100.0
QAlegAATr,60.csv,selfplay,200.0,100.0
QAlegAATr,60.csv,selfplay,200.0,100.0
DQN,40.csv,selfplay,-80.0,-40.0
DQN,40.csv,selfplay,-80.0,-40.0
DQN,40.csv,selfplay,-80.0,-40.0
DQN,40.csv,selfplay,-80.0,-40.0
DQN,40.csv,selfplay,-80.0,-40.0
MADQN,20.csv,bullypunish,-36.0,-22.0
MADQN,20.csv,bullypunish,-36.0,-22.0
MADQN,20.csv,bullypunish,-36.0,-22.0
MADQN,20.csv,bullypunish,-36.0,-22.0
MADQN,20.csv,bullypunish,-36.0,-22.0
AleqgAATr,60.csv,bullied,244.0,238.0
AleqgAATr,60.csv,bullied,244.0,238.0
AleqgAATr,60.csv,bullied,244.0,238.0
AleqgAATr,60.csv,bullied,244.0,238.0
AleqgAATr,60.csv,bullied,244.0,238.0
SOAleqgAATr,50.csv,roundnum,0.0,92.0
SOAleqgAATr,50.csv,roundnum,0.0,92.0
SOAleqgAATr,50.csv,roundnum,0.0,92.0
SOAleqgAATr,50.csv,roundnum,0.0,92.0
SOAleqgAATr,50.csv,roundnum,0.0,92.0
RawO,30.csv,bullypunish,-60.0,-30.0
RawO,30.csv,bullypunish,-60.0,-30.0
RawO,30.csv,bullypunish,-60.0,-30.0
RawO,30.csv,bullypunish,-60.0,-30.0
RawO,30.csv,bullypunish,-60.0,-30.0
SOAleqgAATr,20.csv,bbl,-32.0,-16.0
SOAleqgAATr,20.csv,bbl,-32.0,-16.0
SOAleqgAATr,20.csv,bbl,-32.0,-16.0
SOAleqgAATr,20.csv,bbl,-36.0,-22.0
SOAleqgAATr,20.csv,bbl,-36.0,-22.0
RawO,30.csv,cooppunish,24.0,56.0
RawO,30.csv,cooppunish,24.0,56.0
RawO,30.csv,cooppunish,24.0,56.0
RawO,30.csv,cooppunish,24.0,56.0
RawO,30.csv,cooppunish,24.0,56.0
RDQN,10.csv,selfplay,-20.0,-10.0
RDQN,10.csv,selfplay,-20.0,-10.0
RDQN,10.csv,selfplay,-20.0,-10.0
RDQN,10.csv,selfplay,-20.0,-10.0
RDQN,10.csv,selfplay,-20.0,-10.0
DQN,60.csv,bullied,120.0,300.0
DQN,60.csv,bullied,120.0,300.0
DQN,60.csv,bullied,120.0,300.0
DQN,60.csv,bullied,120.0,300.0
DQN,60.csv,bullied,120.0,300.0
SOAleqgAATr,40.csv,roundnum2,-20.0,18.0
SOAleqgAATr,40.csv,roundnum2,-24.0,-20.0
SOAleqgAATr,40.csv,roundnum2,-24.0,-20.0
SOAleqgAATr,40.csv,roundnum2,-20.0,10.0
SOAleqgAATr,40.csv,roundnum2,-16.0,0.0
RDQN,40.csv,minimax,-80.0,-40.0
RDQN,40.csv,minimax,-80.0,-40.0
RDQN,40.csv,minimax,-80.0,-40.0
RDQN,40.csv,minimax,-80.0,-40.0
RDQN,40.csv,minimax,-80.0,-40.0
SOAleqgAATr,30.csv,cfr,-56.0,-32.0
SOAleqgAATr,30.csv,cfr,-56.0,-32.0
SOAleqgAATr,30.csv,cfr,-56.0,-32.0
SOAleqgAATr,30.csv,cfr,-56.0,-32.0
SOAleqgAATr,30.csv,cfr,-56.0,-32.0
MADQN,10.csv,random,8.0,24.0
MADQN,10.csv,random,-4.0,6.0
MADQN,10.csv,random,4.0,18.0
MADQN,10.csv,random,4.0,18.0
MADQN,10.csv,random,-4.0,6.0
RDQN,20.csv,cooppunish,0.0,40.0
RDQN,20.csv,cooppunish,0.0,40.0
RDQN,20.csv,cooppunish,0.0,40.0
RDQN,20.csv,cooppunish,0.0,40.0
RDQN,20.csv,cooppunish,0.0,40.0
SOAleqgAATr,50.csv,greedyneg,8.0,-72.0
SOAleqgAATr,50.csv,greedyneg,8.0,-72.0
SOAleqgAATr,50.csv,greedyneg,8.0,-72.0
SOAleqgAATr,50.csv,greedyneg,8.0,-72.0
SOAleqgAATr,50.csv,greedyneg,8.0,-72.0
SMAlegAATr,60.csv,roundnum2,180.0,-66.0
SMAlegAATr,60.csv,roundnum2,168.0,-76.0
SMAlegAATr,60.csv,roundnum2,192.0,-56.0
SMAlegAATr,60.csv,roundnum2,180.0,-82.0
SMAlegAATr,60.csv,roundnum2,152.0,-108.0
MADQN,40.csv,coop,84.0,198.0
MADQN,40.csv,coop,84.0,198.0
MADQN,40.csv,coop,84.0,198.0
MADQN,40.csv,coop,84.0,198.0
MADQN,40.csv,coop,84.0,198.0
MADQN,10.csv,selfplay,-12.0,-6.0
MADQN,10.csv,selfplay,-12.0,-6.0
MADQN,10.csv,selfplay,-12.0,-6.0
MADQN,10.csv,selfplay,-12.0,-6.0
MADQN,10.csv,selfplay,-12.0,-6.0
QAlegAATr,60.csv,bullypunish,116.0,-178.0
QAlegAATr,60.csv,bullypunish,116.0,-178.0
QAlegAATr,60.csv,bullypunish,116.0,-178.0
QAlegAATr,60.csv,bullypunish,116.0,-178.0
QAlegAATr,60.csv,bullypunish,116.0,-178.0
SOAleqgAATr,40.csv,random,56.0,44.0
SOAleqgAATr,40.csv,random,84.0,78.0
SOAleqgAATr,40.csv,random,100.0,46.0
SOAleqgAATr,40.csv,random,108.0,26.0
SOAleqgAATr,40.csv,random,40.0,28.0
RAlegAATr,30.csv,selfplay,-60.0,-30.0
RAlegAATr,30.csv,selfplay,-60.0,-30.0
RAlegAATr,30.csv,selfplay,-60.0,-30.0
RAlegAATr,30.csv,selfplay,-60.0,-30.0
RAlegAATr,30.csv,selfplay,-60.0,-30.0
RawO,20.csv,bullied,48.0,96.0
RawO,20.csv,bullied,48.0,96.0
RawO,20.csv,bullied,48.0,96.0
RawO,20.csv,bullied,48.0,96.0
RawO,20.csv,bullied,48.0,96.0
QAlegAATr,60.csv,cfr,116.0,-178.0
QAlegAATr,60.csv,cfr,116.0,-178.0
QAlegAATr,60.csv,cfr,116.0,-178.0
QAlegAATr,60.csv,cfr,116.0,-178.0
QAlegAATr,60.csv,cfr,116.0,-178.0
RawO,20.csv,random,4.0,14.0
RawO,20.csv,random,8.0,36.0
RawO,20.csv,random,16.0,40.0
RawO,20.csv,random,32.0,32.0
RawO,20.csv,random,16.0,40.0
MADQN,60.csv,minimax,-116.0,-62.0
MADQN,60.csv,minimax,-116.0,-62.0
MADQN,60.csv,minimax,-116.0,-62.0
MADQN,60.csv,minimax,-116.0,-62.0
MADQN,60.csv,minimax,-116.0,-62.0
SOAleqgAATr,30.csv,minimax,-56.0,-32.0
SOAleqgAATr,30.csv,minimax,-56.0,-32.0
SOAleqgAATr,30.csv,minimax,-56.0,-32.0
SOAleqgAATr,30.csv,minimax,-56.0,-32.0
SOAleqgAATr,30.csv,minimax,-56.0,-32.0
MADQN,60.csv,cfr,-116.0,-62.0
MADQN,60.csv,cfr,-116.0,-62.0
MADQN,60.csv,cfr,-116.0,-62.0
MADQN,60.csv,cfr,-116.0,-62.0
MADQN,60.csv,cfr,-116.0,-62.0
RDQN,60.csv,roundnum2,-20.0,90.0
RDQN,60.csv,roundnum2,-48.0,48.0
RDQN,60.csv,roundnum2,-40.0,60.0
RDQN,60.csv,roundnum2,-44.0,54.0
RDQN,60.csv,roundnum2,-36.0,66.0
AlegAATr,40.csv,eee,100.0,-58.0
AlegAATr,40.csv,eee,72.0,-116.0
AlegAATr,40.csv,eee,72.0,-116.0
AlegAATr,40.csv,eee,72.0,-116.0
AlegAATr,40.csv,eee,72.0,-116.0
AleqgAATr,20.csv,selfplay,48.0,24.0
AleqgAATr,20.csv,selfplay,48.0,24.0
AleqgAATr,20.csv,selfplay,48.0,24.0
AleqgAATr,20.csv,selfplay,48.0,24.0
AleqgAATr,20.csv,selfplay,48.0,24.0
AlegAATr,20.csv,random,48.0,24.0
AlegAATr,20.csv,random,60.0,18.0
AlegAATr,20.csv,random,72.0,28.0
AlegAATr,20.csv,random,36.0,-10.0
AlegAATr,20.csv,random,24.0,28.0
SMAlegAATr,10.csv,spp,20.0,-30.0
SMAlegAATr,10.csv,spp,20.0,-30.0
SMAlegAATr,10.csv,spp,20.0,-30.0
SMAlegAATr,10.csv,spp,20.0,-30.0
SMAlegAATr,10.csv,spp,20.0,-30.0
RAlegAATr,60.csv,coop,120.0,300.0
RAlegAATr,60.csv,coop,120.0,300.0
RAlegAATr,60.csv,coop,120.0,300.0
RAlegAATr,60.csv,coop,120.0,300.0
RAlegAATr,60.csv,coop,120.0,300.0
SMAlegAATr,50.csv,bullied,128.0,236.0
SMAlegAATr,50.csv,bullied,128.0,236.0
SMAlegAATr,50.csv,bullied,128.0,236.0
SMAlegAATr,50.csv,bullied,128.0,236.0
SMAlegAATr,50.csv,bullied,128.0,236.0
AleqgAATr,20.csv,bullypunish,0.0,-40.0
AleqgAATr,20.csv,bullypunish,0.0,-40.0
AleqgAATr,20.csv,bullypunish,0.0,-40.0
AleqgAATr,20.csv,bullypunish,0.0,-40.0
AleqgAATr,20.csv,bullypunish,0.0,-40.0
MADQN,20.csv,greedyneg,16.0,56.0
MADQN,20.csv,greedyneg,16.0,56.0
MADQN,20.csv,greedyneg,16.0,56.0
MADQN,20.csv,greedyneg,16.0,56.0
MADQN,20.csv,greedyneg,16.0,56.0
AleqgAATr,60.csv,bbl,8.0,-116.0
AleqgAATr,60.csv,bbl,0.0,-120.0
AleqgAATr,60.csv,bbl,0.0,-120.0
AleqgAATr,60.csv,bbl,0.0,-120.0
AleqgAATr,60.csv,bbl,0.0,-120.0
DQN,10.csv,coop,20.0,50.0
DQN,10.csv,coop,20.0,50.0
DQN,10.csv,coop,20.0,50.0
DQN,10.csv,coop,20.0,50.0
DQN,10.csv,coop,20.0,50.0
AleqgAATr,50.csv,coop,204.0,198.0
AleqgAATr,50.csv,coop,204.0,198.0
AleqgAATr,50.csv,coop,204.0,198.0
AleqgAATr,50.csv,coop,204.0,198.0
AleqgAATr,50.csv,coop,204.0,198.0
RDQN,60.csv,cfr,-120.0,-60.0
RDQN,60.csv,cfr,-120.0,-60.0
RDQN,60.csv,cfr,-120.0,-60.0
RDQN,60.csv,cfr,-120.0,-60.0
RDQN,60.csv,cfr,-120.0,-60.0
QAlegAATr,40.csv,coopgreedy,76.0,114.0
QAlegAATr,40.csv,coopgreedy,72.0,132.0
QAlegAATr,40.csv,coopgreedy,72.0,156.0
QAlegAATr,40.csv,coopgreedy,80.0,104.0
QAlegAATr,40.csv,coopgreedy,92.0,66.0
DQN,60.csv,coopgreedy,72.0,228.0
DQN,60.csv,coopgreedy,64.0,216.0
DQN,60.csv,coopgreedy,44.0,186.0
DQN,60.csv,coopgreedy,56.0,204.0
DQN,60.csv,coopgreedy,52.0,198.0
RAlegAATr,10.csv,roundnum,20.0,50.0
RAlegAATr,10.csv,roundnum,20.0,50.0
RAlegAATr,10.csv,roundnum,20.0,50.0
RAlegAATr,10.csv,roundnum,20.0,50.0
RAlegAATr,10.csv,roundnum,20.0,50.0
RAlegAATr,30.csv,bullied,60.0,150.0
RAlegAATr,30.csv,bullied,60.0,150.0
RAlegAATr,30.csv,bullied,60.0,150.0
RAlegAATr,30.csv,bullied,60.0,150.0
RAlegAATr,30.csv,bullied,60.0,150.0
MADQN,50.csv,coopgreedy,48.0,164.0
MADQN,50.csv,coopgreedy,68.0,194.0
MADQN,50.csv,coopgreedy,60.0,182.0
MADQN,50.csv,coopgreedy,56.0,176.0
MADQN,50.csv,coopgreedy,60.0,182.0
MADQN,30.csv,roundnum2,-44.0,-14.0
MADQN,30.csv,roundnum2,-40.0,-8.0
MADQN,30.csv,roundnum2,-40.0,-8.0
MADQN,30.csv,roundnum2,-36.0,-2.0
MADQN,30.csv,roundnum2,-48.0,-20.0
SOAleqgAATr,20.csv,coopgreedy,28.0,42.0
SOAleqgAATr,20.csv,coopgreedy,40.0,84.0
SOAleqgAATr,20.csv,coopgreedy,44.0,50.0
SOAleqgAATr,20.csv,coopgreedy,88.0,44.0
SOAleqgAATr,20.csv,coopgreedy,32.0,56.0
AleqgAATr,60.csv,cooppunish,128.0,64.0
AleqgAATr,60.csv,cooppunish,128.0,64.0
AleqgAATr,60.csv,cooppunish,128.0,64.0
AleqgAATr,60.csv,cooppunish,128.0,64.0
AleqgAATr,60.csv,cooppunish,128.0,64.0
RawO,20.csv,cfr,-40.0,-20.0
RawO,20.csv,cfr,-40.0,-20.0
RawO,20.csv,cfr,-40.0,-20.0
RawO,20.csv,cfr,-40.0,-20.0
RawO,20.csv,cfr,-40.0,-20.0
MADQN,30.csv,roundnum,40.0,112.0
MADQN,30.csv,roundnum,40.0,112.0
MADQN,30.csv,roundnum,40.0,112.0
MADQN,30.csv,roundnum,40.0,112.0
MADQN,30.csv,roundnum,40.0,112.0
RAlegAATr,40.csv,bbl,-80.0,-40.0
RAlegAATr,40.csv,bbl,-80.0,-40.0
RAlegAATr,40.csv,bbl,-76.0,-34.0
RAlegAATr,40.csv,bbl,-80.0,-40.0
RAlegAATr,40.csv,bbl,-80.0,-40.0
AlegAATr,10.csv,roundnum2,12.0,-26.0
AlegAATr,10.csv,roundnum2,12.0,-26.0
AlegAATr,10.csv,roundnum2,12.0,-26.0
AlegAATr,10.csv,roundnum2,12.0,-26.0
AlegAATr,10.csv,roundnum2,12.0,-26.0
AlegAATr,50.csv,bullypunish,92.0,-146.0
AlegAATr,50.csv,bullypunish,92.0,-146.0
AlegAATr,50.csv,bullypunish,92.0,-146.0
AlegAATr,50.csv,bullypunish,92.0,-146.0
AlegAATr,50.csv,bullypunish,92.0,-146.0
DQN,10.csv,bbl,-20.0,-10.0
DQN,10.csv,bbl,-20.0,-10.0
DQN,10.csv,bbl,-16.0,-4.0
DQN,10.csv,bbl,-16.0,-4.0
DQN,10.csv,bbl,-16.0,-4.0
